uncivil,civil,is_toxic,Sentence_similarity
"tatus 1 ```  After(fix is pushed at http http ``` [INFO] ------------------------------------------------------------------------ ------------ grep of linkcheck.html--BEGIN 49,50c49,50 < <td><i><a href=""apidocs/com/puppycrawl/tools/checkstyle/api/AbstractCheck.FileContext.html#%3Cinit%3E()"">#%3Cinit%3E()</a>: doesn't exist.</i></td></tr></table></td></tr> < <td><i><a href=""apidocs/com/puppycrawl/tools/checkstyle/api/AbstractCheck.html#%3Cinit%3E()"">#%3Cinit%3E()</a>: doesn't exist.</i></td></tr></table></",tatus 1 ```  After(fix is pushed at http http ``` [,0,0.09999999999999998
"rrentScreenPosition, """");         continue;       } ```  Therefore sa[2] won't be called... and it works... but it's a pain in the ass to compile all the libraries again :D","rrentScreenPosition, """");    v   continue;  ",0,0.25
"Very interesting @user ! thanks for that tidbit. @user this is unfortunately a strike against the idea of keeping the ""make name unique"" method producing really nice names if we have direct experience it has failure modes. I'll have to think on this but based on the new experience shared by Damien I'm thinking that any proposed fix would still have a nasty-looking name as a main component (possibly with editing power, but defaulting to a big ugly name).",Very interesting @user! thanks for that tidbit. @user this is unfortunately a,0,0.16849015317286653
"Ah crap, just found one more wrinkle in this:  http  Our docs mention that `cache.hash_algo` should be set to one of the `pbkdf_stretch_*` values in FIPS mode, i.e., _not_ `ssha256`. That'll be mighty slow for a cache... At the same time, the default value we use regardless of whether FIPS is enabled or not is `ssha256`. Changing the default would be a breaking change, especially given the performance implications (default `pbkdf_stretch` runs 10k iterations).  I think it makes the most sense to change th","Ah, just found one more wrinkle in this:  http  Our docs mention",0,0.12549019607843137
"      ""fields"": {                  ""raw"": {                     ""type"": ""string"",                     ""index"": ""not_analyzed""                  }               }            } ```","""fields"": ""not_analyzed"": {   ��   """,0,0.17514124293785316
"[""Steve Kondik"":https://jira.spring.io/secure/ViewProfile.jspa?name=cyanogen] said:  This is definitely it.. I was able to hack around the issue by using ApplicationContextAware and a getBean call to get a reference to my repository.  Unfortunately, I hit another snag-  the loadUserByUsername method also has an @user annotation, but it seems to have no affect (no transaction is started when the method is called).  So, I used getBean to get my transactionManager and wrapped the code in a TransactionTemplat","[""Steve Kondik"":https://jira.spring.io/secure/",0,0.09019607843137256
"@user  The slight difference you've seen can be safely ignored. Indeed, to arrive to this case, the first test is wrong:  ```  if (interval > AbstractTrafficShapingHandler.MINIMAL_WAIT && sum > 0) {  ```  Which means sum is 0 (impossible since sum just get the added proposed write bytes, so in fact this test is always true) or  interval is < MINIMAL_WAIT (10ms) (keep this one in mind) Then the second one is false again:  ``` if (lastNonNullWrittenBytes > 0 && lastNonNullWrittenTime + AbstractTrafficShapin","@user  The slight difference you've seen can be safely ignored. Indeed, to",0,0.14509803921568631
"I can't do this, I'm not admin of this repository.","I can't do this, I'm not admin of this repository.",0,1.0
"Same problem here.. I need the user to be able to type ""Enter"" and to listen to the event.. Done key is useless as it doesn't triggers anything and just closes the keyboard (something easily done with code). When programming In xCode its child's play to change the keyboard layout type but in libgdx it has being a pain in the ass. Please switch the default layout to ""enter"" key so we can actually do something with that big button.","Same problem here.. I need the user to be able to type ""Enter"" and",0,0.1524249422632794
Good ol' case-insensitivity.,Good case-insensitivity,0,0.8214285714285714
"I just wasted over an hour painstakingly filling out every single mandatory (even though often irrelevent) piece of information that was demanded to help you devs find problems like this and fix them, and this is the thanks I get?  Well FUCk YOU TOO YOU PIECE OF SHIT, YOU CAN NOT CODE FOR FUCKING SHIT BITCH KILL YOURSELF",I just wasted over an hour painstakingly filling out every single mandatory (even though often,0,0.2919254658385093
"Noooo... Come on people, vote for it! (It's a democracy, right? Right? :-)","Noooo... Come on people, vote for it! (It's a democracy,",0,0.7567567567567568
"I have been frankly shocked at the anger expressed by people wanting Traditional Chinese when Simplified Chinese showed up (and the way they expressed it! Second only to one other country for reviews containing pure rudeness IMHO), and none of them responded to requests for whether their phone was set Traditional or Simplified so I'm happy to see a real bug fixed but have no motivation personally",I have been frankly shocked at the anger expressed by people wanting Traditional Chinese when Simplified,0,0.2606516290726817
This is awful. Upgrading to this Version is literally going to cost hundreds of hours in bigger environments with dozens of existing clients. Plus legacy clients are awful to handle.  Please offer some way of finding out which clients / URLs are even affected by this change. Crosschecking hundreds of URLs in dozens of clients is just not a feasible approach. Maybe you offer some kind of component you can register that gets called whenever an URL was not matched because of this (or just matched because the,This is not realistic. Upgrading to this Version is literally going to cost hundreds of,0,0.1470588235294118
"A f***, that was supposed to be fixed. Confirmed.","A problem, that was supposed to be fixed. Confirmed.",0,0.8653846153846154
FYI that's a 1.1 feature,FYI that's a 1.1 feature,0,1.0
"ugh with this change, you will need to update projects who use default configuration.","ugh with this change, you will need to update projects who use default configuration.",0,1.0
"Here (http://stackoverflow.com/questions/24244133/using-hazelcast-executorservice-with-streamserializer/24244225#24244225) again you see that we at least need a way to do this and to tell people ""you can but don't complain if it sucks"" is the best way from my point of view.  It is not really more complex it just uses the same replacement mechanism as Java Serializable already implements using readResolve and writeReplace (only on the Output-/InputStream side - which also is a standard way to do this).  I ",Here (http://stackoverflow.com/questions/24244133/,0,0.0980392156862745
"er TypeResolutionFacade   On 26 Aug 2012, at 10:43, ryan-gustafson notifications@github.com wrote:  > Unless you want to write PMD Rules and thus need the AST, or the tree/lexer portions of the grammar are horribly intertwined, my guess is you could remove all tree portions from the grammar, and convert this to a .jj instead of a .jjt. That's what is done for C++, it's just a lexer, no tree building (look in the lang.cpp.ast package). As is, the AST produced is utterly useless for visiting, all nodes are ","er TypeResolutionFacade   On 26 Aug 2012, at 10:43",0,0.0980392156862745
